star_id,orbital_period,planet_radius,star_radius,star_temp,star_logg,label
9411166,1.954525966,2.38,1.136,5741.0,4.331,1
9411166,15.09521323,,,,,1
4989057,7.23400381,1.78,0.85,5411.0,4.523,1
9834040,6.77408984,2.5,1.092,6246.0,4.433,1
6152974,20.172024672,6.24,0.864,5064.0,4.474,1
8802693,26.41044199,2.45,0.734,5448.0,4.613,1
6061773,8.27745764,2.46,1.781,5129.0,3.884,1
10024701,14.37504582,2.05,1.053,5931.0,4.403,1
2579043,6.31219171,2.17,1.075,6322.0,4.426,1
3239671,147.97391,3.33,0.95,5578.0,4.44,1
9304101,13.24503482,1.77,1.39,5636.0,4.147,1
11360571,77.2550726,3.7,1.356,6564.0,4.255,1
6035124,3.85690686,0.93,0.813,5272.0,4.574,1
8160953,116.3311739,3.26,0.835,5354.0,4.533,1
8160953,86.049055,2.06,0.997,5733.0,4.432,1
4157325,6.31943553,2.71,1.022,5670.0,4.397,1
4157325,12.20951755,2.61,1.022,5670.0,4.397,1
4157325,3.07644709,1.61,1.022,5670.0,4.397,1
5108214,2.11913005,1.35,2.377,5799.0,3.813,0
9955598,68.958447,1.11,0.888,5455.0,4.497,1
10723750,18.79591276,7.39,1.406,6163.0,4.185,1
7219761,47.76397728,,,,,0
5770074,63.0380366,2.59,1.019,5798.0,4.411,1
10136549,9.69315023,1.89,1.472,5683.0,4.108,1
9851271,8.48031229,2.58,1.078,5910.0,4.364,0
12154526,56.1886436,2.56,1.176,5700.0,4.327,1
6665512,6.92101452,1.48,0.585,4461.0,4.661,1
10525027,3.27344784,0.81,0.496,3758.0,4.769,1
11069176,15.3789014,2.94,2.153,5817.0,3.877,1
10005758,134.4785189,10.52,1.336,5791.0,4.185,1
10158418,5.007414194,8.8,1.042,5957.0,4.417,1
3128793,24.68662378,48.04,5.132,4648.0,2.996,0
5864975,98.7179332,6.99,0.786,5808.0,4.583,1
2975770,71.52543938,5.76,0.778,4855.0,4.542,1
3648437,17.50441726,3.56,1.329,5815.0,4.16,1
7877496,1.72086129,13.25,1.215,5742.0,4.297,1
7286173,56.4349933,2.37,1.001,5534.0,4.381,1
11126381,33.7888028,2.71,1.062,6202.0,4.436,1
4149450,3.215109385,1.54,0.934,5541.0,4.472,1
10136549,3.29276797,1.39,1.472,5683.0,4.108,1
5511081,13.72710334,2.38,1.693,5951.0,4.017,1
5511081,24.3110031,2.3,1.693,5951.0,4.017,1
5511081,44.4304059,2.61,1.693,5951.0,4.017,1
5511081,9.34145925,1.56,1.693,5951.0,4.017,1
10978763,4.97760447,1.75,1.023,5353.0,4.358,1
11069176,21.1285655,2.88,2.153,5817.0,3.877,1
8098728,24.4851178,7.14,2.995,6655.0,3.638,0
6152974,7.51854537,1.42,0.864,5064.0,4.474,1
2449431,86.7490807,2.23,0.97,5579.0,4.419,1
5631630,25.96190067,3.25,1.729,6369.0,4.088,1
6504954,130.3543929,7.7,1.015,5970.0,4.463,1
9410930,1.855557556,10.05,0.947,5657.0,4.441,1
5731623,3.261759866,8.01,0.945,6131.0,4.497,1
6153672,3.364425589,56.83,0.775,5813.0,4.589,0
10676014,16.78175788,2.25,0.742,4925.0,4.588,1
9520838,105.3035093,3.18,0.875,5534.0,4.515,1
8167996,2.549562652,1.11,0.506,3716.0,4.74,1
8167996,13.96950181,2.04,0.506,3716.0,4.74,1
8167996,5.21230171,1.04,0.506,3716.0,4.74,1
6773862,17.76076524,1.93,0.516,3826.0,4.744,1
10978763,10.55840479,1.41,1.023,5353.0,4.358,1
10602291,20.92735802,17.36,1.109,6126.0,4.358,1
10978763,6.98800953,1.39,1.023,5353.0,4.358,1
5202905,22.8245144,3.36,1.846,6642.0,4.057,1
9072190,49.1011093,3.28,1.11,5393.0,4.299,1
5384079,7.05675145,1.68,1.402,6388.0,4.244,1
9839821,34.8536903,2.4,0.848,5818.0,4.554,1
4056616,2.41434868,0.97,0.724,4507.0,4.573,1
6707908,2.466070972,24.3,0.884,5708.0,4.529,0
8492026,4.30656389,1.95,1.03,6108.0,4.466,1
6867766,12.964717746,39.93,1.033,6210.0,4.45,0
6058614,1.731079436,56.05,0.955,6045.0,4.494,0
11017901,7.794302043,16.51,0.982,5494.0,4.405,1
5088591,14.5324483,3.11,0.86,5345.0,4.473,1
11298298,5.248667607,2.84,1.012,5807.0,4.437,1
10187159,7.96431492,2.44,0.91,5185.0,4.44,1
9758089,92.7297248,2.81,0.675,4580.0,4.641,1
10619192,1.485710994,14.48,1.018,5624.0,4.432,1
9883311,30.5231459,11.26,0.79,5518.0,4.585,1
4939346,71.3116598,4.94,1.069,6194.0,4.445,1
4242147,28.78270955,2.11,0.745,4774.0,4.58,1
5396122,15.44428875,37.58,0.991,5895.0,4.489,0
10190777,1.411230023,1.71,0.737,4575.0,4.564,1
9651234,96.9151707,2.37,0.791,5162.0,4.559,1
7045496,13.47472742,1.96,0.734,5395.0,4.615,1
8750043,2.29503515,1.18,0.909,5637.0,4.482,1
9973109,27.495634,2.11,0.911,5657.0,4.401,1
6226290,14.08826442,2.66,0.895,5853.0,4.529,1
9595827,3.905081685,12.78,0.887,5543.0,4.54,1
9349482,110.9643706,2.11,0.546,4441.0,4.695,1
4349442,4.539297295,2.34,0.724,4914.0,4.61,1
4644952,6.94135824,2.96,0.88,5527.0,4.491,1
2987027,17.276296682,7.31,0.738,4941.0,4.599,1
4644952,31.7821117,2.08,0.88,5527.0,4.491,1
4644952,4.36273233,1.76,0.88,5527.0,4.491,1
8978528,18.6848377,1.93,0.545,4156.0,4.712,1
8978528,7.41634701,1.24,0.545,4156.0,4.712,1
9967771,9.91724268,2.85,1.207,5539.0,4.244,1
11622600,82.5341188,2.45,0.58,4316.0,4.678,1
10454632,20.16037858,1.75,0.724,4975.0,4.614,1
10005788,10.99470891,1.71,0.586,4302.0,4.661,1
10005788,6.73679732,,,,,1
10656508,124.03589939,11.13,1.28,5822.0,4.244,1
5213902,1.194812329,1.36,0.97,6198.0,4.475,0
2832589,10.84969477,2.67,0.778,5251.0,4.592,1
2438513,12.18420006,2.59,1.068,5771.0,4.374,1
6356207,3.76417012,1.7,0.728,5063.0,4.617,1
8564674,5.92972237,1.92,0.956,5741.0,4.492,1
8564674,12.2476121,1.9,0.956,5741.0,4.492,1
8578780,13.59051547,2.4,0.974,5442.0,4.409,1
4544907,46.8776724,2.62,0.993,5504.0,4.418,1
7761918,89.1935737,3.81,1.295,6071.0,4.239,1
8240797,13.09390911,2.2,0.956,5772.0,4.487,1
8240797,4.915385452,1.46,0.956,5772.0,4.487,1
8164262,87.455958,70.11,2.111,7700.0,4.018,0
6279974,0.805259257,63.55,2.022,5872.0,3.926,0
9455325,9.76785911,2.54,0.852,5371.0,4.513,1
3098810,40.80957343,3.44,1.3,6183.0,4.301,1
8367644,22.08551599,3.34,0.565,3828.0,4.712,1
10332883,1.151166776,1.28,0.535,3951.0,4.73,1
9071386,4.693305543,17.85,1.47,6365.0,4.22,0
9305831,3.246732048,12.4,1.457,5763.0,4.15,1
2438513,8.3606759,1.49,1.068,5771.0,4.374,0
11656918,62.1385979,5.14,1.621,5123.0,3.992,1
11656918,17.1181036,1.22,0.929,5576.0,4.515,1
10844890,8.29482811,2.76,0.939,5773.0,4.478,1
9536692,26.635216,27.64,0.882,5215.0,4.455,0
4636578,17.84850835,3.29,1.465,6188.0,4.152,1
4636578,26.1363443,2.8,1.465,6188.0,4.152,1
4636578,11.1895709,1.81,1.465,6188.0,4.152,1
11923284,2.757977384,1.69,1.0,5919.0,4.435,1
9838975,18.692860599,14.81,0.66,5190.0,4.66,0
5621125,14.80075082,17.38,7.663,6327.0,3.092,1
9872283,3.126861192,5.12,1.749,4854.0,3.939,1
10666242,87.24250316,15.86,0.955,5671.0,4.501,0
8624520,10.240611361,3.9,0.64,5227.0,4.623,1
7870032,16.87725775,2.54,0.872,5497.0,4.512,1
9597058,12.05705659,1.96,0.834,5365.0,4.537,1
4035640,28.26727385,2.93,0.886,5132.0,4.457,1
6205228,3.770590654,2.13,1.208,5714.0,4.274,1
11758544,2.7073064,1.36,1.629,6045.0,4.069,1
4851530,23.11707222,4.37,0.796,5275.0,4.505,1
4851530,4.77502117,1.73,0.796,5275.0,4.505,1
3118797,66.4159789,3.44,0.759,5383.0,4.603,1
7747425,8.0103929,1.88,1.111,5616.0,4.327,1
6300348,5.69590202,6.61,0.94,6106.0,4.497,1
7747425,27.6666375,2.04,1.111,5616.0,4.327,1
7747425,5.19559398,1.18,1.111,5616.0,4.327,1
7102316,57.2488518,3.19,0.846,5642.0,4.542,1
7102316,37.0551726,3.19,0.846,5642.0,4.542,1
9489524,16.33269981,1.61,0.772,5208.0,4.563,1
9489524,10.05550267,0.92,0.772,5208.0,4.563,1
5940165,9.30413878,1.67,0.658,4458.0,4.611,1
8277797,4.33722007,1.63,0.876,5390.0,4.499,1
8277797,1.653889476,0.97,0.876,5390.0,4.499,1
5124667,150.8783198,4.37,1.737,5504.0,3.999,1
2989404,3.553831111,1.62,1.081,6015.0,4.37,1
2989404,1.6783263,1.57,1.081,6015.0,4.37,1
11413812,5.65378163,1.82,0.934,5988.0,4.507,1
9549648,5.99185827,2.75,1.695,6157.0,4.049,1
10063802,120.0183551,4.54,1.467,6469.0,4.253,1
11074178,14.30517579,3.05,0.846,5741.0,4.555,1
11074178,9.18189122,2.17,0.846,5741.0,4.555,1
11030475,2.64622742,0.99,0.787,5167.0,4.555,1
5942808,2.935362067,3.15,0.823,4922.0,4.505,1
6206214,13.53953595,2.32,1.997,6109.0,3.985,1
8959839,22.7082375,1.72,0.992,6170.0,4.472,1
7672097,7.97033985,1.81,0.818,5774.0,4.567,1
6142862,5.33459393,0.79,0.533,4275.0,4.704,0
5599774,8.49640437,2.14,0.709,5093.0,4.586,1
8099138,66.1843646,2.72,0.978,5640.0,4.447,1
7033233,2.032318856,1.12,0.682,4670.0,4.635,1
7033233,65.18703725,,,,,1
6383785,3.62275506,1.62,1.216,5794.0,4.282,1
9411412,2.892216772,1.31,0.615,4229.0,4.655,1
7008211,187.746606,2.95,0.753,5303.0,4.55,1
7620413,2.543063763,1.26,1.029,5579.0,4.389,1
4545187,3.177414601,2.65,0.708,5303.0,4.63,1
10854546,2.168451063,2.41,1.109,6153.0,4.382,1
11774991,37.8154157,1.21,0.705,4856.0,4.624,1
11774991,53.5783052,1.16,0.705,4856.0,4.624,1
8261920,6.69332825,2.44,0.637,4245.0,4.641,1
8261920,33.1362861,2.05,0.637,4245.0,4.641,1
8261920,7.72513619,1.71,0.637,4245.0,4.641,1
9112931,10.71253475,2.02,0.544,4175.0,4.715,1
9071593,32.5635249,2.05,0.859,5225.0,4.505,1
8126558,12.19140405,2.46,0.967,5516.0,4.399,1
11811193,6.11784972,1.05,1.333,6226.0,4.247,1
3734418,3.97599629,1.11,0.778,5143.0,4.561,1
8681734,7.68478504,1.47,0.907,5344.0,4.469,1
10232693,0.990516282,3.52,2.399,5975.0,3.755,0
10212441,15.0447098,1.51,1.525,5798.0,4.025,1
6119141,29.0726293,2.32,1.042,5799.0,4.37,1
8247771,1.118547814,0.98,0.658,4496.0,4.65,1
8165946,6.42199919,1.25,0.981,5985.0,4.468,1
12017109,9.75374033,1.87,0.899,5806.0,4.528,1
9225395,81.3153052,2.55,0.975,5325.0,4.39,1
10709622,51.3283527,3.06,1.119,6119.0,4.353,1
11499228,19.7919389,2.58,1.039,6285.0,4.441,1
9022166,26.8475962,3.2,1.988,5508.0,3.897,1
10965588,62.8917493,2.5,0.855,5052.0,4.48,1
10670119,14.87149773,1.59,0.524,3825.0,4.749,1
10670119,2.732767897,1.42,0.524,3825.0,4.749,1
4043443,119.8401019,26.96,0.675,4602.0,4.637,0
8491277,9.61375316,3.27,1.11,5997.0,4.364,1
3734418,6.6254781,0.9,0.832,5211.0,4.5,1
8613535,29.9685917,1.91,1.076,6249.0,4.428,1
12256520,33.2407985,1.51,0.827,5382.0,4.571,1
3337432,2.97600846,2.27,2.088,6208.0,3.898,0
5629538,15.18727049,1.94,1.005,6136.0,4.414,1
8561231,28.6853212,2.69,0.838,5726.0,4.559,1
8235924,0.588001053,0.99,0.57,3814.0,4.687,1
6941084,85.7357202,2.94,1.077,6096.0,4.397,1
6200235,1.078389713,1.98,0.985,5325.0,4.384,1
11460462,5.03728033,1.55,1.381,6387.0,4.271,1
8612275,3.289726319,1.37,0.91,5463.0,4.492,1
8612275,7.18644594,2.19,0.91,5463.0,4.492,1
7207061,15.94248453,2.62,0.806,5376.0,4.576,1
4545187,41.0081117,2.64,0.708,5303.0,4.63,1
7286911,11.55562042,2.11,0.85,5420.0,4.555,1
8591173,12.2885046,3.22,1.671,5109.0,3.96,1
6962109,17.13263125,2.31,0.794,5477.0,4.578,1
5706595,19.0231361,2.04,0.954,5569.0,4.459,1
5706595,4.57948235,1.35,0.954,5569.0,4.459,1
10489345,1.003931703,1.6,0.741,4949.0,4.552,1
11774303,0.614083885,2.55,1.276,6521.0,4.352,0
10329469,55.8224775,2.13,0.736,5162.0,4.611,1
9654875,1.34145255,1.31,2.389,7495.0,3.926,1
9717943,6.11010439,0.93,1.195,6213.0,4.387,1
8026752,4.286866229,4.14,1.049,6228.0,4.441,1
1872821,10.27380957,1.68,0.899,5806.0,4.528,1
8013439,13.39155154,1.58,2.188,6197.0,3.837,1
8013439,5.62904396,1.39,2.188,6197.0,3.837,1
8013439,8.2562857,1.49,2.188,6197.0,3.837,1
7207061,12.33087921,2.34,0.806,5376.0,4.576,1
6921944,4.421566535,2.19,0.697,4299.0,4.604,1
9532052,15.72585941,2.69,0.755,5332.0,4.597,1
8164012,1.252753881,2.44,1.705,5907.0,4.041,1
4140813,13.36019864,1.84,0.688,4500.0,4.638,1
8611781,76.957056,2.09,1.041,5878.0,4.363,1
3097926,14.97974335,3.79,0.853,5062.0,4.481,1
10518424,6.7445683,0.86,0.923,6106.0,4.496,1
5730445,33.35859852,4.44,0.799,5009.0,4.515,1
5601258,8.84784273,1.15,0.552,3867.0,4.718,1
7960980,9.98970266,2.48,0.81,5265.0,4.58,1
8107225,5.63252508,2.04,0.804,5216.0,4.58,1
3458028,1.442592305,2.67,2.043,7216.0,3.983,1
3342794,14.17222858,2.39,1.314,5845.0,4.2,1
3342794,4.92031063,1.18,1.314,5845.0,4.2,1
5716932,56.4931698,4.43,2.046,6160.0,3.976,1
11288051,13.82142084,2.2,0.651,4983.0,4.66,1
7515670,2.30367952,1.3,0.865,6191.0,4.546,0
11566256,5.78387049,2.07,1.012,6063.0,4.476,1
8495415,11.08507658,2.5,0.793,5080.0,4.538,1
4055304,0.571038347,1.65,0.886,5132.0,4.457,1
4857213,8.77425786,1.75,0.905,5146.0,4.445,1
9415108,4.51005082,1.74,1.032,5362.0,4.352,1
4262581,37.6468519,5.37,2.652,5443.0,3.74,1
8591693,29.4557841,2.19,0.949,6036.0,4.491,1
4833421,12.466004437,5.65,1.191,6038.0,4.284,1
8282651,2.361724472,1.53,0.651,4478.0,4.615,1
3548044,34.7630543,1.75,0.95,5670.0,4.387,1
11401767,20.0545282,2.63,1.209,6056.0,4.332,1
10909127,3.17059731,1.69,0.843,5431.0,4.563,1
3661886,27.0142622,2.0,1.184,5949.0,4.303,1
3661886,12.50945798,1.54,1.184,5949.0,4.303,1
2439243,26.0203329,4.53,1.244,5624.0,4.218,1
9221517,0.769854899,0.93,0.822,5173.0,4.55,1
6751874,6.89226333,2.13,1.463,5862.0,4.148,1
10863608,8.07127043,1.53,0.853,5766.0,4.517,1
5602588,11.01819178,2.64,0.969,6075.0,4.486,1
11288051,30.9505927,1.51,0.651,4983.0,4.66,1
5602588,6.3143447,1.34,0.969,6075.0,4.486,1
5385304,78.7327023,7.76,2.763,6715.0,3.754,1
5547480,3.979867514,26.5,0.973,6032.0,4.485,0
11462341,42.3375799,1.45,0.581,4132.0,4.682,1
9405595,23.3593589,2.98,1.009,6244.0,4.46,1
3546060,9.69310837,2.12,0.618,4818.0,4.639,1
7019489,24.2598301,25.42,0.805,5485.0,4.574,0
2141783,116.5214317,44.41,1.411,6056.0,4.179,0
4144576,0.813166357,1.14,0.887,5237.0,4.5,1
8494542,10.86062378,2.09,1.496,6455.0,4.125,1
9992325,24.08632177,2.78,0.768,4973.0,4.537,1
11073656,1.834277283,1.64,0.958,5751.0,4.458,1
10206675,17.40208965,16.37,0.615,4098.0,4.662,0
9945370,37.9456138,2.79,0.865,5861.0,4.546,1
3832716,1.141877248,88.62,1.368,6158.0,4.152,0
8453211,5.77675928,32.77,0.875,5544.0,4.435,0
8973129,24.1738244,2.21,0.968,5468.0,4.427,1
12505654,5.186737262,2.4,0.777,5230.0,4.594,1
7215678,1.151244686,40.32,0.921,6086.0,4.511,1
11670125,1.217000383,1.58,0.757,4859.0,4.545,1
11461844,13.6823798,1.43,1.026,6102.0,4.457,1
7449554,2.42088277,2.27,1.53,5583.0,4.077,1
9351920,8.79618433,1.77,1.046,6142.0,4.456,1
2161536,16.85592593,1.7,0.587,3967.0,4.674,1
10549023,14.36270451,2.31,1.216,6643.0,4.357,1
9661979,69.8956789,3.04,1.104,5390.0,4.303,1
8219268,6.24667547,14.93,6.221,4604.0,2.936,1
10531955,2.344512589,0.97,1.132,5821.0,4.328,1
4833421,5.766165573,2.27,1.191,6038.0,4.284,1
8168187,18.3027235,2.72,1.839,5528.0,3.892,1
4142847,2.888904439,1.68,0.759,4895.0,4.589,1
10203349,17.14648756,3.64,1.412,5559.0,4.127,1
9718066,16.09227518,0.98,0.67,4657.0,4.641,1
3440978,38.103908,4.08,0.771,5250.0,4.522,1
3867615,62.7843981,2.28,1.26,6053.0,4.279,1
12121570,91.500873,1.82,0.706,5051.0,4.628,1
8410415,44.2993483,2.68,0.915,5316.0,4.459,1
7987866,3.13877646,0.97,0.722,5242.0,4.556,1
9532710,5.24242029,3.86,1.829,5383.0,3.824,1
11560897,35.9682692,2.95,1.529,5883.0,4.149,1
11342416,25.3690868,1.67,1.406,6126.0,4.224,1
9086251,6.89213244,1.35,1.446,6164.0,4.227,1
4254466,42.3006282,2.54,1.129,5852.0,4.353,1
5801571,0.838597429,44.67,1.236,6366.0,4.352,0
9904006,55.1866213,2.47,1.267,6178.0,4.269,1
5288570,1.728528176,5.07,3.279,6153.0,3.597,0
9364609,14.97436238,1.28,0.8,5311.0,4.532,1
7457296,3.97076603,1.6,0.778,5178.0,4.521,1
10328458,2.352273912,1.29,0.748,4816.0,4.608,1
7050060,22.0425953,28.78,1.26,5974.0,4.216,0
4248120,23.34036251,2.21,0.892,5530.0,4.425,1
9580992,37.8034121,2.95,0.819,5329.0,4.572,1
8321314,15.03366411,1.7,0.891,5523.0,4.526,1
6934986,131.485184,3.03,1.242,5765.0,4.236,1
4049901,16.2908527,0.52,0.797,5425.0,4.549,1
11498128,106.247882,2.01,0.972,5679.0,4.435,1
8041216,8.508333104,2.6,1.03,5767.0,4.396,1
11824786,12.94123564,1.7,0.938,6119.0,4.497,1
12254909,5.349791,1.29,1.183,6074.0,4.368,1
10798331,147.281212,2.28,1.054,5708.0,4.365,1
9364290,5.26211833,1.95,1.309,5587.0,4.188,1
9364290,12.1628195,3.14,1.309,5587.0,4.188,1
5022828,23.5541012,2.33,2.286,9565.0,4.088,1
8233702,41.6977582,2.26,0.87,5730.0,4.545,1
11403339,4.79029482,1.01,0.843,5412.0,4.562,1
8260902,38.6715843,2.45,0.913,5432.0,4.42,1
8381204,8.32651854,1.8,1.0,6057.0,4.45,1
12058204,5.53533152,1.75,1.1,5588.0,4.331,1
12058204,16.7261969,1.56,1.1,5588.0,4.331,1
4833421,21.58752788,2.18,1.191,6038.0,4.284,1
5357545,3.757294695,1.23,0.716,4901.0,4.618,1
6871071,3.2828024,1.79,1.515,5640.0,4.087,1
5342473,4.64495172,1.38,1.129,6047.0,4.343,1
9334893,16.6671415,0.7,0.525,4729.0,4.726,1
9963265,16.48686712,27.45,1.071,6090.0,4.447,1
10583761,2.685054445,1.46,0.829,5266.0,4.484,1
7542813,16.8600805,1.71,0.973,6205.0,4.419,1
12058147,1.54320541,1.23,1.282,5866.0,4.2,1
8164257,49.5004725,2.49,0.828,4954.0,4.5,1
8164257,6.47539108,1.92,0.828,4954.0,4.5,1
8164257,16.85825609,2.51,0.828,4954.0,4.5,1
10593759,3.132604547,48.73,1.181,6248.0,4.328,0
6774537,2.949029106,1.48,0.807,4983.0,4.512,1
10404582,37.8658964,2.01,1.017,5757.0,4.431,1
5959753,8.30865307,2.42,0.849,5022.0,4.485,1
6021193,11.93205399,1.83,1.391,5711.0,4.221,1
6021193,7.54235832,1.59,1.391,5711.0,4.221,1
6871071,5.02818253,2.03,1.515,5640.0,4.087,1
6871071,1.897828815,1.73,1.515,5640.0,4.087,1
6287313,10.62788695,1.87,1.014,6082.0,4.445,1
9289704,34.135676,13.98,5.555,7818.0,3.365,1
9278725,1.104462494,1.6,0.753,5002.0,4.543,1
4458082,4.89336495,1.6,1.347,6688.0,4.304,1
8042453,11.17392077,1.64,0.914,5911.0,4.519,1
10874215,31.0325991,2.64,0.931,5841.0,4.52,1
6666233,0.512407185,1.03,0.563,3862.0,4.69,0
7661065,4.150297119,3.03,0.858,5290.0,4.519,0
3937519,5.89661966,1.28,1.087,5392.0,4.314,1
8866137,33.4178173,3.13,0.744,5136.0,4.607,1
10857519,2.053341891,1.44,1.358,6084.0,4.204,1
9517393,56.7769831,3.21,1.012,6063.0,4.476,1
9351316,18.78429232,2.14,0.641,4243.0,4.637,1
6021193,3.61460279,1.14,1.391,5711.0,4.221,1
10617017,13.15140223,1.87,1.636,6154.0,4.12,1
3229150,18.5084526,29.33,0.938,5942.0,4.506,1
7989422,7.47763833,2.05,1.953,5957.0,3.849,0
9641481,42.1918331,2.35,1.08,5520.0,4.339,1
8892157,3.73090026,1.48,0.95,5709.0,4.489,1
8892157,86.130534,1.47,0.876,5830.0,4.54,1
11569782,2.787874175,2.33,1.727,4827.0,3.942,1
4833421,37.9962369,2.39,1.191,6038.0,4.284,1
11520459,8.46354384,2.51,0.887,5427.0,4.495,1
7219825,17.23232894,2.79,1.216,6086.0,4.274,1
3749978,28.5057217,2.55,0.87,5712.0,4.534,1
10010440,53.5991459,2.49,1.032,6319.0,4.447,1
11718144,16.4581861,1.82,0.884,5475.0,4.521,1
4247991,191.86419296,,,,,1
4247991,13.72549689,,,,,1
10026544,176.331289,2.38,2.251,6146.0,3.8,1
9473078,0.693842661,0.83,1.196,5457.0,4.239,1
10864531,83.4887405,2.95,0.94,5910.0,4.505,1
10864531,34.0607677,2.96,0.94,5910.0,4.505,1
2853780,6.2141496,4.27,3.152,5295.0,3.617,1
9472000,31.5888979,2.59,1.367,5866.0,4.175,1
10253547,59.9809868,2.81,1.383,6103.0,4.202,1
10253547,25.7457957,1.73,1.383,6103.0,4.202,1
12505076,11.92979348,2.43,0.921,5831.0,4.517,1
6185476,17.65737838,2.45,0.47,3745.0,4.784,1
12116380,4.3394569,2.11,1.013,5330.0,4.366,1
2556650,2.852348262,1.66,0.433,3731.0,4.83,1
10600955,65.6480892,3.93,1.246,5565.0,4.251,1
10801100,102.653705,39.16,1.698,6711.0,4.097,0
4473226,14.83340944,2.54,0.904,5570.0,4.471,1
8914779,0.987338654,0.98,1.896,6258.0,3.939,0
2854181,101.1323475,3.87,1.016,5492.0,4.389,1
8963721,1.811460943,2.83,1.008,5700.0,4.382,0
10132832,16.07673148,2.14,0.971,5957.0,4.498,1
3219995,18.87058705,2.67,0.949,6103.0,4.496,1
6062929,22.1334224,1.76,0.702,5165.0,4.633,1
7504778,17.1369408,2.05,1.077,6218.0,4.421,1
7219825,26.6951944,1.4,1.216,6086.0,4.274,1
7097965,7.72085047,2.53,1.177,5887.0,4.29,1
4249725,6.312508525,2.0,0.571,4090.0,4.696,1
3967326,4.19577385,3.02,1.005,5229.0,4.378,1
6768394,7.1329472,1.64,1.307,5862.0,4.194,1
6768394,8.91901228,1.84,1.307,5862.0,4.194,1
5211199,4.5620407,2.82,2.506,5343.0,3.764,1
8804455,7.5966998,1.32,1.091,5716.0,4.343,1
8804455,2.392630668,1.33,1.091,5716.0,4.343,0
5546761,17.6700291,2.89,1.247,5795.0,4.265,1
5546761,15.40877383,,,,,1
9205938,108.593113,1.68,0.921,5678.0,4.409,1
10723367,19.9865916,4.22,1.238,5500.0,4.218,1
10723367,12.12580644,2.5,1.238,5500.0,4.218,1
5005121,76.421501,2.81,1.19,5561.0,4.263,1
4833421,56.2590881,2.22,1.191,6038.0,4.284,1
8229458,1.646801683,0.86,0.513,3810.0,4.753,1
10684670,3.78861833,1.23,1.04,5560.0,4.379,1
11495458,10.45839865,1.25,0.747,4641.0,4.557,1
9003401,21.1033014,1.56,1.126,6000.0,4.363,1
5978559,95.6114617,2.37,1.081,6002.0,4.424,1
8872048,58.35512552,,,,,1
7746958,1.204686597,1.55,1.0,5780.0,4.438,1
6768394,11.8984948,1.69,1.307,5862.0,4.194,1
6922710,23.1274171,1.44,1.066,5865.0,4.393,1
11348997,5.132486123,1.69,0.578,3879.0,4.707,1
5705819,8.77997349,2.12,0.764,5191.0,4.597,1
6696580,57.6896212,5.14,1.049,6228.0,4.441,1
11358389,10.66489514,1.76,1.021,6014.0,4.436,1
7204981,5.1233204,1.65,0.982,5364.0,4.394,1
3847907,3.573202801,5.81,1.08,5646.0,4.37,1
4370527,61.6174528,3.36,0.931,5480.0,4.485,1
6041734,24.3398202,5.09,1.466,5596.0,4.105,1
5125347,7.16520428,2.31,1.103,6174.0,4.417,1
9336200,1.755843555,1.94,0.829,5569.0,4.566,1
4770617,5.18560081,2.34,1.471,6172.0,4.198,1
4454934,33.4698571,2.45,1.094,5912.0,4.342,1
9458343,11.89520436,1.33,0.992,5649.0,4.411,1
7120108,1.025857984,1.57,0.847,5123.0,4.501,1
10730703,5.60013327,1.73,0.978,5288.0,4.391,1
8007644,25.2034128,2.42,0.921,5831.0,4.517,1
11192235,1.615357809,1.37,0.486,3821.0,4.755,1
6383785,5.640676975,4.59,1.216,5794.0,4.282,1
6696580,25.5638626,4.0,1.049,6228.0,4.441,1
6525946,6.78341325,20.75,8.769,5096.0,2.435,1
4249725,12.7945474,1.6,0.571,4090.0,4.696,1
8505920,42.4269647,3.44,1.013,5330.0,4.366,1
7918992,1.434745129,1.5,1.064,5806.0,4.4,1
6041734,6.95787,1.39,1.025,6240.0,4.406,1
11308499,3.28192056,1.6,1.162,5859.0,4.335,1
11308499,12.51610549,1.87,1.162,5859.0,4.335,1
9006186,5.45298742,0.92,0.842,5450.0,4.563,1
9006186,3.26662733,0.68,0.842,5450.0,4.563,1
7802719,4.45743267,0.79,0.612,4487.0,4.644,1
11030475,2.81814715,1.3,0.787,5167.0,4.555,1
11030475,9.4907638,1.05,0.746,5290.0,4.604,1
11030475,0.76196247,1.08,0.787,5167.0,4.555,1
5023956,1.824649,5.31,0.793,6190.0,4.487,0
12401863,2.832647249,1.37,1.272,5865.0,4.266,1
5534941,3.70063251,1.24,1.404,5423.0,4.105,1
11121752,3.93083997,1.2,1.191,6038.0,4.284,1
11121752,7.63008196,1.39,1.191,6038.0,4.284,1
2990873,16.22378479,1.51,0.925,5547.0,4.46,1
9307509,9.76293284,1.94,0.816,5052.0,4.503,1
10158729,58.601926,2.06,1.019,6250.0,4.44,1
6105462,25.0823402,2.26,1.262,6429.0,4.241,1
3120355,78.0998908,3.37,1.284,5779.0,4.238,1
6047072,4.27103727,1.22,0.906,5984.0,4.521,1
9006186,4.27226421,0.64,0.842,5450.0,4.563,1
9006186,2.19251903,0.37,0.842,5450.0,4.563,1
11410904,3.53232429,1.43,0.956,5761.0,4.492,1
5021737,15.03946326,12.36,1.441,6501.0,4.212,0
3862246,4.702495974,37.24,0.878,5408.0,4.476,0
4173026,10.44087398,3.41,0.981,5738.0,4.426,1
