pl_orbper,pl_trandurh,pl_trandep,pl_rade,st_rad,st_teff,st_logg
6.2643442,3.8202596,10552.2490654,11.6261491,1.12916,5262.0,4.4
2.1223673,1.5855365,8056.3340252,12.9814367,1.19653,6079.0,4.33912
15.3419095,2.736,683.0,1.7005,0.69,4669.0,4.63
4.164514,2.0579197,7675.7705005,8.9598265,0.933443,5101.7,4.33
1.1953968,1.5752293,1127.2344564,3.5030245,1.02917,5728.0,4.4217
4.954648,3.639,7357.0,13.0889,1.47,6562.0,4.24
4.9549631,5.9565174,8236.2566801,18.4504689,1.99207,6282.4,3.92936
3.3771114,2.4508029,4515.155077,8.6110106,1.28017,5614.86,4.21917
10.6953083,2.044,920.0,2.84818,0.88,5272.71,3.98846
2.9360281,2.118,6790.0,7.18912,0.83,4983.6,0.2
1.3477642,1.112,762.0,6.61528,1.47,6252.0,4.19
11.9124942,3.7520869,19304.2778014,11.3754057,0.823883,5064.0,4.53576
3.05631,3.0708372,17308.3639678,20.0727443,1.44638,6344.0,4.21787
2.2250514,2.3678871,13144.590055,10.0926189,0.883426,5103.0,4.48023
0.8891483,1.1970992,44722.5890994,14.8249782,0.649887,3653.0,4.60969
1.7690121,1.0172953,10110.2139841,10.5045599,0.701795,4683.0,4.62
8.000489,4.6706895,4606.7419685,10.9709265,1.55738,6146.0,4.12
0.6743453,0.9010413,103652.0705638,12.4716613,0.321846,3228.0,4.90232
3.4391152,3.3615891,12391.7493402,13.6350253,1.21438,4955.0,4.4
0.62425,0.774288,954.060325,1.671618,0.525,3765.0,4.75169
12.7846809,4.8533784,19658.0816662,11.7994875,0.836244,5077.7,4.4
3.0911721,1.9714799,349.193899,1.666703,0.834386,5253.0,4.54958
5.1293855,2.8939597,9414.7547938,8.9112749,0.920804,5116.3,4.45
5.179282,2.6320655,5746.9651279,9.3730831,1.21172,5784.0,4.3
2.4156482,2.837,3550.0,10.544,1.23434,5727.0,4.3
5.7772122,2.56341,1470.3821261,2.8693434,0.729818,4882.7,4.6
5.6807412,4.1093897,1892.9692302,6.2844217,1.38612,6295.0,4.3
3.8300359,4.1744985,7753.4083536,11.7278481,1.3126301,5916.0,4.3
0.3456911,0.648,2800.0,10.1929,1.05,6282.0,4.3
10.1688722,4.3884108,7366.339761,12.8424534,1.3986,5161.7,4.3
4.088721700000001,0.68,5530.0,8.85869,1.0929,5709.0,4.438
1.3926549,2.0005269,7098.4535786,13.3635819,1.2094899,5615.0,4.39
8.4536777,3.5738006,2872.2887525,4.0269258,0.698009,3588.0,4.60198
2.2456869,3.155,12600.0,17.5083,1.5,6381.0,4.2
6.9309657,5.2921448,6887.4200394,13.513657,1.59136,5847.0,4.3
0.5055105,0.648232,2269.199137,4.9709812,1.01489,4996.3,4.5
3.5775562,3.531,4060.0,10.544,1.23434,5823.3,4.3
0.9017685,0.635,958.0,4.77441,1.36,5828.0,3.9
4.2217717,2.561,594.0,2.81922,1.21,5763.48,3.99846
11.5472009,1.0326107,663.4411526,3.1457403,1.20847,5763.48,3.99846
3.36296,2.594,750.0,2.69668,0.9,5420.0,4.5
4.98668,2.267,860.0,5.51463,1.64,6046.0,4.06
14.445918,1.533311,1273.806981,3.290507,0.87237,5063.0,4.48439
1.79217,1.797,1710.0,21.4342,4.7,4884.0,4.33
5.46278,1.274,2982.0,19.5752,1.69,5800.55,4.33
11.45959,0.956,650.0,10.544,1.23434,5800.55,4.33
2.50876,1.2523065,5830.0602325,11.5931606,1.13416,5226.0,4.28
2.91615,1.481,2280.0,13.4791,2.69,6103.0,3.64
17.14012,1.176,2180.0,8.14257,1.67,6378.0,4.1
3.5315897,2.689,7230.0,14.2116,1.62,6209.0,4.09
0.49642,0.572,1000.0,5.57222,1.41,7000.0,4.33
3.3904897,2.878,260.0,2.40673,1.43,6113.8,4.19
92.1950921,4.206,3760.0,18.9408,3.0,5030.6,4.33
705.5844658,1.9189212,101204.8459939,17.179547,0.487,3689.0,4.78104
3.06555,2.483,2920.0,5.41363,0.71,5285.0,4.7
3.3243,2.337,1150.0,21.7252,5.76,4779.7,4.33
6.53144,5.713,700.0,6.77621,2.58,6037.2,3.66
5.41418,4.428,7850.0,10.544,1.23434,6664.0,4.33
5.46377,1.036,4010.0,12.894,1.95,5286.9,4.33
3.7981107,3.914,750.0,4.13478,1.51,5042.0,4.04
2.9663437,4.44,206.0,2.02837,1.59,5807.0,4.14
5.41402,4.418,7780.0,15.9563,1.75,6394.3,4.33
62.1624516,4.319,3710.0,10.3408,1.66,7546.0,4.24
1.27349,1.655,920.0,13.6856,4.35,4982.0,4.33
4.088721700000001,4.8120529,4104.5873474,5.5237367,0.710768,4658.0,4.53096
0.8153098,1.373,189.0,1.19041,0.97,5729.0,4.47487
11.5743561,6.0493763,14285.1321998,18.1309835,1.4578,5776.0,4.13
12.379649,3.3314543,711.2691437,8.6993926,2.7841101,6582.0,3.69
85.4244796,3.6658465,1134.2233028,4.4208054,1.29609,5697.0,4.21712
26.4579842,3.372,397.0,2.90965,1.37,5706.0,4.84423
11.9526103,2.74,9860.0,11.4014,1.25,6049.0,4.438
13.9631929,4.5245027,812.9002244,2.3118575,0.813544,5270.9,4.438
35.1896444,3.3254029,4524.9353925,2.2253696,0.326932,3446.0,4.89707
9.6799809,1.806,15870.0,14.6081,1.11,5980.0,4.39
16.5899263,2.1573675,642.4369483,5.4428798,1.7449,6690.0,4.1059
4.088721700000001,2.67,13400.0,4.214299,0.334,3396.0,4.91468
0.3524597,0.578,305.0,1.76224,0.9,5432.0,4.51
1.9011452,1.6128566,1640.9567262,5.7647423,0.986402,5392.0,4.33
1.4937444,2.044,160.0,1.62102,1.28,6328.0,4.32136
4.088721700000001,14.9235889,357.7289632,1.6330887,0.852643,5599.0,4.57217
121.3342908,6.1861599,1830.5369311,4.1767182,0.957395,6140.0,4.54184
0.8294084,0.5583289,254.6127529,2.4799192,1.52424,5951.67,4.438
2.326343,1.2195051,4153.6144436,1.9763187,0.261162,3244.0,4.97167
3.4950422,1.0311342,2004.426903,1.2734423,0.242745,3022.0,4.99625
2.0344366,0.958248,1142.0994266,0.901106,0.242745,3022.0,4.99625
2.2891027,0.8344032,1384.622855,0.9131404,0.242745,3022.0,4.99625
7.1566025,1.218975,674.5586897,3.1263063,1.13489,5910.35,4.35957
1.4206036,1.6483243,448.0101837,1.1974247,0.548484,3872.0,4.69525
2.8411415,1.174,530.0,1.42162,0.55,3872.0,4.69525
10.4029111,1.3721731,824.1851185,1.8465904,0.548484,3872.0,4.69525
4.088721700000001,1.51,30400.0,2.432614,0.128,2808.0,5.20628
4.088721700000001,4.6288711,261.9656428,2.7599934,1.61077,6380.43,4.1278
26.5456672,2.582,8290.0,29.1697,1.68,6180.0,4.06
32.8236817,15.237374,368.5500142,5.1519952,2.63025,6258.0,3.68336
46.5710978,6.1832559,328.3531481,2.1305645,1.15083,6495.0,4.43957
2.6796164,0.9028948,827.5423687,1.8334769,0.63072,3943.0,4.62547
1.1188024,1.119,427.0,1.44009,0.63,3943.0,4.62547
20.1546939,1.3244754,1039.4977103,2.3244125,0.712388,4863.0,4.63136
76.8663962,6.7753035,341.5578492,1.9249103,0.877042,5482.02,4.5343
4.088721700000001,12.4042036,178.9213506,3.3789105,2.43663,6358.0,3.76624
1.4663344,0.447,920.0,1.87124,0.32,3412.0,4.9014
3.1434463,1.501,803.0,2.34132,0.79,4962.0,4.55115
2.6865041,2.5524772,12250.4189724,13.7470239,1.18274,5738.0,4.23836
18.6016754,2.3690896,559.9932489,9.1300283,3.7007,6175.0,3.37301
210.668358,10.3865576,342.5966404,2.8961818,1.52592,6683.0,4.22146
12.5520766,6.8268193,202.0868952,2.8228669,1.84505,7020.0,4.09526
0.4018586,1.5779753,111.3648011,0.5525072,0.520283,3621.0,4.7197
4.9707023,2.586,487.0,2.38733,1.21,6109.0,4.33438
27.2672016,2.4164839,1154.3278885,1.5781136,0.460014,3546.0,4.77262
179.4031712,10.7569968,618.5780905,3.7472354,1.4648,6863.0,4.27882
11.8120707,3.3324162,189.027556,1.7481305,1.20105,6037.0,4.32817
8.9172211,2.6426767,2147.0816912,2.7931797,0.605243,4066.0,4.67766
63.39545,5.1295954,851.8694759,3.3507179,1.0149601,5717.0,4.43377
3.1260778,1.7185367,11383.7527081,10.9257115,0.874706,5100.0,4.4651
0.3862197,0.9122445,437.6381201,1.1988782,0.566304,3863.0,4.67991
9.405877,1.5560322,1425.9330181,1.977596,0.475701,3869.0,4.75875
7.0767314,2.444,630.0,2.4422,1.0,5781.0,4.45679
6.0683318,1.9825707,1742.7332385,2.1199939,0.499376,3668.0,4.73795
340.3877311,9.2318877,718.3774619,3.6888424,1.27808,6424.0,4.33722
60.06632,2.409,990.0,7.64759,1.47,5660.0,4.10485
139.2632286,15.5650549,403.2688035,1.8388146,0.90717,5373.01,4.49164
22.048775,3.8087167,540.6928554,1.9509885,0.794435,4836.0,4.53282
4.088721700000001,7.6412469,1990.1263914,2.8951165,0.659937,4239.0,4.61861
165.0031583,5.0545903,2976.5490435,4.5170453,0.699973,5780.0,4.56973
13.340145,4.611198,589.893526,3.929267,1.57943,6467.0,4.16063
4.8566656,2.585881,1163.8416088,3.2987328,0.796892,5607.0,4.63178
15.4432661,3.8493075,4652.019556,5.7063938,0.796892,5607.0,4.63178
4.088721700000001,17.0708835,8209.2875404,7.6712645,0.796892,5607.0,4.63178
6.0541622,4.592,255.0,4.01623,1.61,6187.0,4.09624
1.3103832,1.6240216,3904.2824741,9.8603222,0.928507,5228.0,4.45189
0.7196291,1.474746,4971.1456595,12.2917419,1.69458,6454.0,4.3
9.4070515,2.6715391,967.7626685,3.9938238,1.2331001,6223.0,4.33525
0.918902,1.781955,6718.8492909,15.2109193,1.1659,5382.0,4.4
2.9905745,2.0941681,11083.8941211,13.2344892,1.10305,5535.6,4.4
2.6820061,1.8238879,8514.9665485,14.1985341,1.285,5465.0,4.4
3.86866,2.3101443,8058.0771611,13.9784675,1.3337801,6373.5,4.2
20.2656358,6.4172007,802.3053384,4.03042,1.37617,6276.1,4.25063
3.3610013,2.5685869,24081.7810523,12.7400071,0.817705,5375.0,4.49371
2.9432073,2.501,12560.0,13.6531,1.18,5266.7,4.33
1.5933772,1.7732569,7842.0221441,9.012542,0.885125,5289.4,4.5
3.1856867,3.1050115,7776.6827786,10.544,1.23434,5590.5,4.4
1.8905304,1.2347831,3550.5585147,10.544,1.23434,5816.0,4.3
15.937546,4.5395335,4172.2924827,11.9220549,1.55033,6093.1,4.1
1.440707,1.8086852,4514.4039925,9.984491,1.1648901,5941.2,4.3
3.0958985,1.8584684,10354.9916952,19.2443952,1.25844,6764.0,4.3
4.088721700000001,8.4494541,6007.8703021,11.625865,1.43565,5635.75,4.12397
4.088721700000001,4.6833042,2749.2099367,6.5071192,0.844548,4968.0,4.438
4.088721700000001,6.1120058,855.5836036,4.1844083,1.39619,6329.0,4.24509
11.6207544,5.6290584,486.0090375,3.207554,1.39619,6329.0,4.24509
1.3382314,2.1560676,27137.0920051,14.8542602,0.894974,5436.0,4.46024
4.088721700000001,4.4875335,4111.2234826,18.0,1.23623,5879.0,4.28122
716.3497402,3.612,867.0,2.90826,0.97,5645.84,4.46148
20.2254946,2.2719961,712.14897,1.9090249,0.697547,4465.0,4.6
11.3071786,2.824,264.0,1.02968,0.7,4465.0,4.6
0.98656,0.724,390.0,3.78687,1.64,5522.0,3.99
1.0361758,2.93,348.0,2.62395,1.5,6413.0,4.2
4.26991,1.509,2240.0,8.95578,1.62,6580.0,4.16
58.9970907,5.722,2725.0,10.544,1.23434,5800.55,4.33
82.7899763,5.8475847,1017.8544172,3.1369358,0.957772,6115.0,4.5616
17.1019622,3.357,11430.0,10.1067,0.93,5302.3,4.4
6.5346715,3.304,6370.0,10.7773,1.33,5424.0,3.35
11.6700285,2.0534143,2783.7905216,2.0205499,0.380272,3644.0,4.79912
7.2011383,2.1444681,1662.8398306,1.7056002,0.380272,3644.0,4.79912
2.2088214,2.544,7770.0,11.6656,1.26,5960.4,4.27
4.7150942,2.436,7460.0,7.48939,0.57,3798.0,4.67
7.4972297,3.589,14480.0,11.9137,1.0,5596.2,4.43
14.2197641,6.416,2390.0,8.78678,1.83,6115.0,3.97
7.9980831,3.047,3960.0,10.9403,1.7,5556.0,3.97
1.4492052,1.104,1200.0,6.15666,1.12,6004.9,4.39
7.7119842,4.058,3176.0,10.7188,1.83,6458.0,4.03
2.994263,6.9172309,1120.6492357,11.5655979,3.22859,4784.0,4.33
22.6539607,3.468,11530.0,12.2765,1.12,5523.0,4.33
9.7728388,7.4907772,2279.7003176,12.0232332,2.43731,5636.8,3.66
2.8392793,1.4011791,35229.7098319,10.4761821,0.54933,3642.0,4.438
1.6471574,1.033,3880.0,6.06894,0.73,5027.0,4.64
0.87741,0.472,12050.0,8.59148,0.62,3495.0,4.64
3.9471567,1.699,1880.0,3.86968,0.84,4794.0,4.47
3.2553185,2.061,1920.0,6.72917,1.25,5927.0,4.28
8.3129806,4.171,2680.0,10.7065,2.03,5929.0,3.86
1.0526157,1.5288415,358.5076064,1.4203085,0.758575,4621.0,4.54
42.1289893,4.6130523,961.655867,2.3404732,0.758575,4621.0,4.54
3.3311975,3.705,12390.0,14.877,1.33,6605.0,4.33
1.1736318,1.397,1470.0,8.1147,1.93,6033.7,3.92
1.2043785,1.047,1170.0,4.985,1.38,6595.0,4.3
11.5738497,6.656,18730.0,22.4042,1.61,5782.0,4.04
10.090259,1.7502645,2585.7862462,10.544,1.23434,5454.42,3.44247
8.6251769,2.704,1690.0,7.55444,1.08,5484.0,4.35
4.8714085,2.643,1180.0,3.8394,1.08,5484.0,4.35
5.2524792,1.828,23400.0,20.7884,1.27,5728.0,4.24
1.6804461,1.099,2020.0,5.37039,1.04,5695.0,4.41
5.7517969,3.0489623,701.5728877,6.2303216,1.97616,6510.3,3.97
0.5109902,0.709,2720.0,9.54792,1.53,6095.0,4.13
1.2709769,2.335,1400.0,4.10761,1.17,6296.0,4.39
3.66275,3.096,970.0,3.52758,1.22,6150.0,4.33
7.0924883,2.869,5540.0,12.2608,1.58,6493.0,4.17
1.1258127,0.374,1440.0,13.1558,1.24,6423.0,4.36
5.1858,7.191,4550.0,18.5118,2.7,6130.0,3.64
4.534451,4.936391,23574.842911,23.183789,1.47459,6421.5,4.19
22.84518,7.215,9210.0,15.1752,1.57,5963.1,4.08
8.71546,3.934,12010.0,12.1387,1.06,5395.0,4.36
6.9444047,2.7056073,5264.9280735,13.4708551,1.41945,6104.5,4.19
5.5436298,3.879,5400.0,13.5659,1.81,6510.0,4.05
4.0197555,2.688,9750.0,9.57594,0.94,5216.0,4.44
0.659752,0.6731474,1138.1047916,4.3019481,1.25112,5832.0,4.26
17.1869882,3.845,3130.0,12.9307,2.05,6049.7,3.87
5.74984,3.734,17690.0,14.4892,1.08,6046.0,4.42
5.1750108,2.0076562,13020.075325,11.4726621,0.892685,5177.0,4.48
3.36376,3.418,7030.0,10.7493,1.27,5713.3,4.24
5.4361667,1.5419673,4797.1288482,1.7175409,0.211299,3139.0,5.04944
12.6826724,3.827,2490.0,5.24953,1.04,5851.0,4.43
4.8984239,3.752,9930.0,12.907,1.29,5774.0,4.23
1.1792344,1.7572263,5398.6996811,26.9739777,2.6058199,6127.1,3.67
13.3368173,4.384,8210.0,11.2448,1.2,5517.0,4.26
4.31362,1.709,9490.0,8.01917,0.8,4929.5,0.1
6.1600755,1.808,18930.0,17.7265,1.19,5669.0,4.29
3.1821969,3.0676639,3746.6638386,9.3708418,1.3954,5672.5,4.4
1.6766585,1.528711,37391.9473651,16.6532667,0.622666,4155.0,4.66247
3.4972769,2.0988025,17834.0824111,11.5840209,0.80797,4940.0,4.53
5.4693888,1.8076781,32411.855989,11.5779216,0.638902,3770.0,4.61871
1.2730965,1.48,414.0,1.57925,0.77,5024.0,4.5685
5.2153618,5.5895721,5205.8347338,17.7519701,2.3901401,6067.2,3.73
5.0451188,1.8549863,13949.1155643,18.0229867,1.16636,5337.0,4.5
4.6612025,2.1408549,5135.6657253,12.7709747,1.52373,5884.5,4.3
3.1353607,1.438,8634.0,22.286,1.06,5503.0,4.4
2.1357026,1.9116457,29272.618489,11.6264152,0.666652,3678.2,4.33
3.1581288,2.3951941,16867.3851717,13.5726225,1.02417,4367.6,4.33
2.7567395,2.3808565,9248.4759918,13.8044661,1.28427,6034.0,4.26998
5.6601098,1.5377473,8427.6778878,12.3816484,1.1873699,5859.8,4.4
1.3442724,4.6777347,44.3806696,10.544,1.23434,5800.55,4.33
2.3372423,1.4487311,11568.4008531,10.5103504,0.910484,5335.0,4.5
4.1567834,3.9413609,4830.1859522,9.8517709,1.38831,6362.5,4.59
2.1192866,1.5061152,1701.2818142,8.4965052,1.99761,7022.0,4.2
7.8369842,6.8077198,14532.9486121,21.4721115,1.75826,5774.8,4.4
5.9123675,4.672,416.0,3.28952,1.76,6187.3,3.87
3.4072141,3.892,315.0,2.96344,1.76,6187.3,3.87
9.1696498,4.9227951,186.1944669,2.4628421,1.76167,6187.3,3.87
18.84184,3.184,5970.0,9.05304,1.1,5603.0,4.35
3.4977868,2.236,1790.0,3.47575,0.81,5356.0,4.59
7.8686762,4.0228111,10335.986166,11.8276114,1.13572,6394.0,4.43
1.5099302,1.329,2230.0,8.891,1.76,5735.0,3.96
6.00327,3.947,4920.0,7.59354,1.06,5527.0,4.37
19.4061437,1.961,11150.0,8.75357,0.82,5099.0,4.55
5.4681892,1.814,4290.0,11.2463,1.61,6597.0,4.16
19.4723016,4.2893299,1766.1828394,3.6117414,0.702945,4333.0,4.5109
1.0339,1.404,520.0,5.37338,2.28,6444.0,3.84
5.8681984,3.651,2639.0,18.1157,3.1,6294.0,3.55
5.5094951,2.892,7700.0,8.55825,0.97,5519.0,4.45
1.8098811,3.7636624,13033.5612701,21.9555549,1.89121,6278.2,3.97
20.362741,4.5890238,1126.8782473,4.2523478,1.18003,6142.0,4.35874
74.6068965,4.8874071,2304.7237253,9.1295659,1.18003,6142.0,4.35874
74.6065192,3.6758167,2377.6887561,9.5163991,1.18003,6142.0,4.35874
1.9792573,1.6873516,2235.6640941,4.1930997,0.756551,4001.0,4.47278
3.0766835,1.2491751,18848.5607395,2.722618,0.1966,3163.0,5.0701
2.7029187,1.6998642,5132.6782834,3.7942392,0.524573,3596.0,4.71597
9.4636148,3.061,5050.0,5.45543,0.75,4935.0,4.59823
12.9696927,1.1129072,4085.6845383,6.1709882,0.972753,5017.0,4.38114
1.3866519,2.3006751,14246.4665531,12.9811619,1.07661,6286.0,4.438
0.7988525,0.831,1700.0,4.00703,0.86,4785.0,4.45252
0.782765,1.2621481,519.1912192,1.7472713,0.727642,4099.0,4.52
15.29859,3.214,1187.0,10.544,1.23434,4131.3,4.33
13.4190392,5.9221882,4668.5368695,12.4259675,1.69269,5184.9,3.9254
1.7771109,1.5669528,14073.5021163,12.9084635,0.97906,5627.0,4.45645
0.5153654,1.0,37197.8857871,12.0910878,0.617346,3558.0,4.63662
8.2754608,3.755,6510.0,11.5451,1.39,5515.2,4.24
4.83266,2.308,830.0,4.9031,1.83,5485.4,3.9
25.86696,4.923,2240.0,7.41184,0.8,5095.0,4.56
18.8812961,5.943,915.0,3.61081,1.35,5924.0,4.14
6.340315,4.249306,25410.703288,20.517917,1.2666,6083.0,4.28983
5.84259,3.747,2670.0,11.8252,2.2,5707.0,3.76
4.3474,4.684,3520.0,10.753,1.79,5618.0,3.93
18.23603,4.91,3090.0,10.0179,0.88,6159.7,4.33
4.088721700000001,4.208,12640.0,14.2836,1.1,6057.0,4.41
12.3750537,6.6166181,4155.6104825,17.1909846,2.36235,6173.5,3.76326
50.6939885,4.068,11200.0,8.48837,0.78,5216.0,4.6039
4.08165,2.691,460.0,2.38239,1.02,5716.0,4.42
1.30613,0.634,560.0,1.99844,0.68,4072.0,4.58
7.57017,0.916,1500.0,10.544,1.23434,5800.55,4.33
7.0846492,3.102328,591.5301151,2.1949984,0.842833,5517.8,4.57
3.4373093,4.3114755,15017.9801247,25.668105,1.94932,6046.0,4.29639
1.10071,0.909,680.0,4.67495,1.59,6409.0,4.14
0.224195,0.292,540.0,5.59553,0.68,4079.0,4.58
1.82738,1.491,870.0,8.96794,2.89,6130.5,3.58
4.088721700000001,2.8686583,3377.1602587,1.8103101,0.308919,3323.0,4.91599
1.3808138,0.9133596,329.1752026,7.5531443,3.83824,9431.0,3.64947
4.088721700000001,5.0482027,1840.1196782,3.7761104,0.874994,5650.08,4.55536
4.088721700000001,8.7302689,367.8233419,2.4101533,1.2336,6291.0,4.34633
5.1660127,3.01966,1263.5326305,4.1062551,1.11457,5927.0,4.37728
1.9426003,1.0206743,504062.379922,10.544,1.23434,5780.0,4.438
14.3614789,4.0964994,2859.7577713,5.0510341,0.946146,5283.0,4.438
7.397216,1.3164962,953.5477499,1.2711131,0.407103,3342.0,4.438
0.6461571,1.1963822,6290.6211389,15.3572514,1.14951,5256.8,4.27128
12.8900899,2.5413229,3520.6971104,2.9698317,0.46769,3478.0,4.76582
5.5514857,2.0186927,1282.3227899,2.0319062,0.46769,3478.0,4.76582
17.1217196,6.507,131000.0,10.2267,1.0,5762.0,4.44944
15.6692322,4.562853,1393.3814802,2.6868893,0.732115,4214.44,4.52845
1.6473887,1.3242991,32325.7685306,15.7358835,0.594044,3556.0,4.65625
0.3711334,0.4918187,2322.6218151,1.4062147,0.272233,3333.0,4.95786
18.685862,5.4844,1215.9529886,4.2075538,0.987496,5926.0,4.48242
4.088721700000001,8.291,8735.0,10.2185,1.04,5825.0,4.43
9.0182016,3.08,492.0,3.54998,1.78,9671.0,4.33
19.7580247,3.198,483.0,3.80858,1.78,9671.0,4.33
16.6542431,7.792,10168.0,11.9082,1.08,6054.0,4.43
8.7709021,0.926,1107.0,12.5053,1.46,6208.0,4.438
17.8832414,4.3420932,6750.4878782,6.4171164,0.776644,5426.0,4.63305
0.3438892,0.9696069,24850.3953805,8.5611179,0.540483,3199.0,4.70217
0.9776805,0.7657397,965.3175192,3.3784252,1.09813,4456.2,4.33
4.4414275,1.393441,3375.8183277,3.0014777,0.502498,3609.0,4.73522
8.5063687,2.8291905,968.2734253,2.5051088,0.82124,4431.2,4.45
4.720489,1.8316316,47110.570638,14.6186346,0.489916,3553.0,4.74625
4.088721700000001,1.8522307,1219.8107094,2.8398685,0.788051,4968.0,4.55877
14.1993538,2.5629666,1859.1571503,2.7591068,0.631569,4045.0,4.63657
3.7369689,1.9917422,310.4978088,2.3797323,1.32975,6092.0,4.25
19.1047019,3.2516728,1906.0596245,2.9365337,0.675093,4195.0,4.59888
7.8728937,3.7599578,14639.4155321,15.0953,1.26,5070.0,4.47933
0.515461,0.8502512,1462.4242309,6.5688522,1.03783,5994.0,4.44879
6.1802614,4.1830206,5383.8458373,13.7037465,1.73931,6513.0,4.08
12.8643168,4.7778345,6907.9754982,17.4453322,1.82733,5365.0,4.41
10.6079445,12.7030565,1233.9391066,11.6613557,3.2125199,6481.0,3.54495
3.7684981,2.727,19800.0,12.5471,0.87,5160.0,4.49546
3.759205,2.9961712,892.1135724,3.1563691,1.01507,6808.4,4.59
2.6266983,4.087,10650.0,18.7969,1.77,6475.0,4.0609
1.7556616,1.3491032,444.0879481,1.7738475,0.808741,4909.0,4.52554
24.4232697,3.788,1920.0,11.2009,2.37,6102.0,3.75
2.3767548,3.225,7940.0,23.4044,2.57,6931.0,3.8
3.4252563,2.4617762,14223.1726719,14.3752921,1.11655,5540.0,4.42136
7.1853092,2.347,800.0,2.12356,0.74,4562.0,4.56
6.5857043,2.777,1420.0,13.2476,2.88,5908.4,3.55
4.088721700000001,6.71,390.0,3.35556,1.69,5824.0,4.0
1.2311781,2.756,3562.0,17.567,1.53,6589.1,4.21
4.278752,4.11,220.0,5.33342,3.5,4971.0,4.33
15.7925628,2.823,1190.0,4.82429,1.37,5600.0,4.16
3.8865992,2.909,590.0,14.0296,5.67,4731.6,4.33
34.7769296,5.598,1383.0,12.9584,1.96,7505.2,4.09
2.6473916,2.8595222,568.2994163,2.737769,1.1287,5748.0,4.34
36.8382429,4.9462843,965.1649482,3.7858994,1.2099299,5363.1,4.08
5.9910569,3.4644509,411.3820085,2.3197704,1.12148,5711.7,3.84
11.3543085,3.414,2190.0,9.40688,1.92,6421.0,3.98
11.994832,3.374,1260.0,3.11124,0.86,5567.0,4.56
14.9315582,4.729,590.0,1.58293,0.61,4779.1,4.33
1.4853364,1.302,650.0,4.86539,1.51,6137.7,4.19
8.3272872,2.517,2970.0,5.183,0.89,5632.0,4.54
11.2347982,6.217,4780.0,12.196,1.72,6016.4,4.01
1.5411764,1.535,1510.0,3.17311,0.77,4307.3,4.33
3.4024655,3.141,14990.0,15.364,1.21,5822.0,4.3
10.7668398,4.2439843,1933.6811005,10.5027085,2.3196101,5394.0,4.4
1.426951,1.3367863,2881.7106387,8.8281188,1.02349,5421.0,4.6
6.6153188,2.3345844,1341.3720224,2.2695325,0.603418,4157.0,4.59257
4.088721700000001,7.474737,4407.5735305,7.8938765,1.17142,5459.0,4.27837
5.92777,2.5599954,12984.5364661,20.4068988,1.55754,8343.0,4.36705
10.1004307,4.977,13680.0,17.4827,1.49,6519.0,4.22
4.088721700000001,2.0935301,1704.3313705,2.6595119,0.652251,4242.0,4.62878
8.3761316,1.976,9060.0,9.53663,0.9,5376.0,4.49858
2.4087648,1.881,590.0,2.23597,0.9,5376.0,4.49858
7.795385,1.6941573,2783.9129229,1.8939264,0.352909,3356.0,4.8711
1.5746828,1.9286406,77503.5100766,22.9576146,0.579963,3273.0,4.66823
10.655694,7.8236322,2103.6578759,11.7630857,2.49897,6715.0,3.79727
3.7382381,2.975208,1316.4622757,4.774123,1.2906801,5938.0,4.25146
2.5574812,1.053,1860.0,17.7879,1.13,5844.0,4.33
1.6284288,2.368249,13798.6701483,12.9621642,1.0941,5700.0,4.39502
2.955314,3.031,6470.0,13.1598,1.58,7837.0,4.31121
5.3262922,2.2585228,1501.6874101,2.6350944,0.658727,4066.0,4.60684
3.1413825,4.4361226,5433.0348726,13.070864,1.73409,6534.0,4.09026
1.6751568,2.2718194,17781.0520005,13.2366563,0.963518,5457.0,4.44807
13.5853506,4.703902,3149.5795009,15.2559264,1.69485,8389.0,4.29787
2.8972041,1.958,640.0,4.096,1.55,5879.0,4.09
14.9695925,5.832,430.0,3.04784,1.46,6456.0,4.33
17.3051476,3.4976316,657.1128437,2.7663379,0.923281,5824.0,4.53
1.6951056,3.238,370.0,3.11352,1.61,6796.0,4.33
1.5339665,2.128,470.0,4.28924,1.92,6694.0,4.02
4.9377227,2.1294254,844.8199092,2.8269897,0.955756,5862.0,4.51783
1.9785151,1.282,500.0,2.69714,1.23,6317.0,4.35
0.7951534,0.912,1920.0,9.70612,1.96,6811.0,4.02
2.3933087,5.507,150.0,2.03235,1.72,6393.0,4.08
2.5577037,2.577,530.0,3.9587,1.7,6039.0,4.03
6.3951381,4.047,510.0,2.10043,0.98,5563.0,4.45
5.9016526,2.417,2450.0,13.6737,1.74,6127.0,4.02
5.4927168,7.906,5290.0,18.5905,2.37,9623.0,4.08
2.6788253,2.49,350.0,5.07891,2.19,6863.0,3.93
6.8979432,3.401,550.0,2.18563,0.99,6016.0,4.49
6.9551801,2.062,770.0,2.29124,0.75,4742.0,4.57
1.0021853,0.5001924,2319.9972324,5.0155627,0.874822,5071.0,4.48308
2.0944084,4.133,320.0,1.39836,0.77,5298.0,4.62
5.563087,4.533,2520.0,9.04133,1.72,5491.4,3.85
2.0988541,4.365,350.0,1.66554,0.97,5531.0,4.45
4.6410823,2.849,660.0,2.86438,1.12,5809.0,4.36
7.1858029,4.2542613,11192.4995247,13.1612,1.19,5758.3,4.3
23.3418536,6.4129373,6473.602151,9.7267129,0.824284,4944.0,4.51
